index,confidence,start_time,end_time,text,speaker_index,speaker_name,annotations
1082,0.97,9436.927,9480.204,"I wonder if the burden is not on the defense, what--I guess I wonder what the process would be necessity defense or element and what the crime is and expectation that the burden is on the prosecution and the defense would need to make a showing and put something in contention for the city to disprove.",194,,
1083,0.97,9480.204,9512.536,"Just in terms of mechanics of how an affirmative defense works, unless the defense put something out there into contention for the city to have to grapple with in their rebuttal, I don't see how if the burden was on the city to essentially disprove it beyond any reasonable doubt, what we're essentially disproving if we don't even know--if the defense has not put anything in there to make--to be able to make that--put that in contention.",194,,
1084,0.97,9512.536,9523.78,"If they were the case, we were expecting the city to just Preemptively disprove it, I would think that would essentially add an additional element to whatever the crime is.",194,,
1085,0.97,9523.78,9546.97,"Like it would be like proving for theft for example that the person took something from, you know, a store that they did it with the intent of permanently depriving the person of the item that they left the store and that when they did it, it was not to meet a immediate basic need.",194,,
1086,0.97,9546.97,9552.009,We wouldn't get a basic immediate need.,194,,
1087,0.97,9552.009,9578.669,That's my initial thinking of going through the hearing here and how it would work in practice and if it was on the city and it seems to me they could odd another element but truck structures that way.,194,,
1088,0.97,9623.08,9626.817,What would that be in the form of?,195,,
1089,0.97,9626.817,9646.37,Would a defendant essentially testify to assert that but after that showing the burden would be on the city to come back and have to basically disprove the testimony and if the burden is on the city.,195,,
1090,0.97,9646.37,9648.872,I don't know what.,195,,
1091,0.97,9756.613,9758.849,Any're comments or thoughts?,196,,
1092,0.97,9758.849,9764.087,Thank you all for sticking with us late in the committee.,196,,
1093,0.97,9764.087,9773.73,"As we've heard, there'll be continued conversations, stake holder meetings and consideration of feedback from Council members on what we've heard today.",196,,
1094,0.97,9773.73,9794.117,"We'll continue with additional committee meetings in January including additional conversation about development of this policy and the public safety and human services committee will have a special committee meeting on Thursday, December 17 at 9:30 A.M ..",196,,
1095,0.97,9794.117,9799.356,It will not--this topic will not be on that agenda.,196,,
1096,0.97,9799.356,9807.297,Just want to do one more quick check for the good of the order before we adjourn.,196,,
1097,0.97,9807.297,9811.935,Any other comments from Council members?,196,,
1098,0.97,9811.935,9814.404,"Seeing none, it is 12:16:00 P.M.",196,,
1099,0.97,9814.404,9817.541,And we are adjourned.,196,,
1100,0.97,9817.541,9817.808,Thank you.,196,,
